DATAFLOW,LAST UPDATE,freq,indic_de,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Luxembourg,2017,76.6,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Luxembourg,2018,78.8,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Luxembourg,2019,78.3,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Luxembourg,2020,80.1,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Luxembourg,2021,80.3,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Luxembourg,2022,79.9,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Luxembourg,2023,81.6,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Luxembourg,2024,80.4,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Latvia,2013,72.4,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Latvia,2014,71.5,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Latvia,2015,71.8,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Latvia,2016,72.0,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Latvia,2017,70.3,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Latvia,2018,68.2,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Latvia,2019,65.3,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Latvia,2020,66.6,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Latvia,2021,68.0,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Latvia,2022,67.0,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Latvia,2023,65.2,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Latvia,2024,66.3,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Moldova,2013,84.3,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Moldova,2014,83.5,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Moldova,2015,83.2,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Moldova,2016,83.0,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Moldova,2017,81.9,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Moldova,2018,80.6,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Moldova,2019,79.1,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Moldova,2020,77.2,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Moldova,2021,77.5,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Moldova,2022,76.5,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Moldova,2023,75.3,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Moldova,2024,74.3,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Montenegro,2013,94.1,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Montenegro,2014,93.6,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Montenegro,2015,94.1,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Montenegro,2016,93.7,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Montenegro,2017,95.0,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Montenegro,2018,93.9,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Montenegro,2019,94.2,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Montenegro,2020,91.6,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Montenegro,2021,92.6,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,North Macedonia,2013,92.0,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,North Macedonia,2014,92.7,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,North Macedonia,2015,92.0,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,North Macedonia,2016,92.5,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,North Macedonia,2017,93.1,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,North Macedonia,2018,93.0,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,North Macedonia,2019,93.3,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,North Macedonia,2020,94.1,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,North Macedonia,2021,94.0,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Malta,2013,88.6,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Malta,2014,89.4,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Netherlands,2013,74.7,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Netherlands,2014,75.0,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Netherlands,2015,74.4,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Netherlands,2016,74.0,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Netherlands,2017,73.9,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Netherlands,2018,73.9,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Netherlands,2019,73.6,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Netherlands,2020,72.7,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Netherlands,2021,74.6,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Netherlands,2022,73.3,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Netherlands,2023,73.7,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Norway,2013,71.0,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Norway,2014,70.5,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Norway,2015,70.1,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Norway,2016,68.4,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Norway,2017,67.6,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Norway,2018,68.6,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Norway,2019,69.7,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Norway,2020,69.2,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Poland,2013,87.4,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Poland,2014,87.3,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Poland,2015,86.7,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Poland,2016,86.2,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Poland,2017,85.7,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Poland,2018,85.0,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Poland,2019,84.0,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Poland,2020,82.8,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Poland,2021,83.4,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Poland,2022,81.5,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Poland,2023,81.1,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Poland,2024,80.0,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Portugal,2013,81.7,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Portugal,2014,80.9,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Portugal,2015,80.8,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Portugal,2016,79.8,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Portugal,2017,78.7,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Portugal,2018,78.0,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Portugal,2019,76.7,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Portugal,2020,70.3,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Portugal,2021,77.3,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Portugal,2022,76.2,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Portugal,2023,75.5,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Portugal,2024,75.8,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Romania,2013,85.2,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Romania,2014,85.7,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Romania,2015,85.3,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Romania,2016,84.9,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Romania,2017,84.8,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Romania,2018,84.3,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Romania,2019,82.1,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Romania,2020,79.8,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Romania,2021,82.3,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Romania,2022,81.4,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Romania,2023,81.6,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Romania,2024,83.5,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Serbia,2013,88.2,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Serbia,2014,87.9,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Serbia,2015,87.3,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Serbia,2016,86.4,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Serbia,2017,86.1,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Serbia,2018,86.0,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Serbia,2019,85.4,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Serbia,2020,84.1,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Serbia,2021,86.2,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Serbia,2022,87.6,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Serbia,2023,87.6,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Serbia,2024,87.9,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Russia,2013,70.7,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Russia,2014,70.3,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Sweden,2013,68.7,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Sweden,2014,68.8,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Sweden,2015,69.2,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Sweden,2016,69.7,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Sweden,2017,70.8,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Sweden,2018,71.2,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Sweden,2019,70.6,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Sweden,2020,71.1,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Sweden,2021,69.5,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Sweden,2022,70.1,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Sweden,2023,70.3,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Sweden,2024,72.9,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Slovenia,2013,90.6,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Slovenia,2014,90.4,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Slovenia,2015,89.8,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Slovenia,2016,89.3,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Slovenia,2017,89.9,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Slovenia,2018,88.7,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Slovenia,2019,88.8,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Slovenia,2020,89.0,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Slovenia,2021,88.6,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Slovenia,2022,88.2,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Slovenia,2023,89.0,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Slovenia,2024,89.6,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Slovakia,2013,86.9,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Slovakia,2014,86.8,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Slovakia,2015,87.1,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Slovakia,2016,86.7,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Slovakia,2017,86.4,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Slovakia,2018,86.0,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Slovakia,2019,86.0,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Slovakia,2020,84.3,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Slovakia,2021,84.9,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Slovakia,2022,84.0,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Slovakia,2023,83.2,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Slovakia,2024,82.8,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Türkiye,2013,86.1,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Türkiye,2014,85.6,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Türkiye,2015,85.0,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Türkiye,2016,83.7,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Türkiye,2017,83.8,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Türkiye,2018,83.0,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Türkiye,2019,82.5,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Türkiye,2020,81.8,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Türkiye,2022,80.9,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Türkiye,2023,79.5,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Türkiye,2024,79.8,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Ukraine,2013,74.9,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Ukraine,2014,74.1,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Ukraine,2015,74.5,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Ukraine,2016,73.0,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Ukraine,2017,72.0,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Ukraine,2018,70.5,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Ukraine,2019,69.6,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Ukraine,2020,67.8,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Ukraine,2021,67.6,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,United Kingdom,2013,77.0,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,United Kingdom,2015,76.5,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Kosovo*,2015,95.8,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Kosovo*,2016,94.9,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Kosovo*,2017,95.2,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Kosovo*,2018,96.0,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Proportion of first marriages - females,Kosovo*,2019,96.0,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Crude marriage rate,Andorra,2018,3.9,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Crude marriage rate,Albania,2013,8.2,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Crude marriage rate,Albania,2014,8.2,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Crude marriage rate,Albania,2015,8.7,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Crude marriage rate,Albania,2016,7.8,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Crude marriage rate,Albania,2017,7.9,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Crude marriage rate,Albania,2018,8.1,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Crude marriage rate,Albania,2019,7.9,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Crude marriage rate,Albania,2020,6.2,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Crude marriage rate,Albania,2021,7.0,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Crude marriage rate,Albania,2022,6.8,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Crude marriage rate,Albania,2024,6.8,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Crude marriage rate,Armenia,2015,5.9,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Crude marriage rate,Armenia,2016,5.4,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Crude marriage rate,Armenia,2017,5.1,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Crude marriage rate,Armenia,2018,5.0,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Crude marriage rate,Armenia,2019,5.3,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Crude marriage rate,Armenia,2023,5.5,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Crude marriage rate,Austria,2013,4.3,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Crude marriage rate,Austria,2014,4.4,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Crude marriage rate,Austria,2015,5.1,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Crude marriage rate,Austria,2016,5.1,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Crude marriage rate,Austria,2017,5.1,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Crude marriage rate,Austria,2018,5.3,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Crude marriage rate,Austria,2019,5.2,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Crude marriage rate,Austria,2020,4.4,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Crude marriage rate,Austria,2023,5.0,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Crude marriage rate,Austria,2024,5.0,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Crude marriage rate,Azerbaijan,2013,9.2,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Crude marriage rate,Azerbaijan,2014,8.9,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Crude marriage rate,Azerbaijan,2015,7.1,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Crude marriage rate,Azerbaijan,2016,6.8,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Crude marriage rate,Azerbaijan,2017,6.4,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Crude marriage rate,Azerbaijan,2018,6.3,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Crude marriage rate,Azerbaijan,2019,6.4,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Crude marriage rate,Azerbaijan,2022,6.1,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Crude marriage rate,Belgium,2013,3.4,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Crude marriage rate,Belgium,2014,3.6,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Crude marriage rate,Belgium,2015,4.0,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Crude marriage rate,Belgium,2016,3.9,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Crude marriage rate,Belgium,2017,3.9,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Crude marriage rate,Belgium,2018,3.9,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Crude marriage rate,Belgium,2019,3.9,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Crude marriage rate,Belgium,2021,3.5,,
ESTAT:DEMO_NIND(1.0),09/04/26 23:00:00,Annual,Crude marriage rate,Belgium,2022,4.2,,
