DATAFLOW,LAST UPDATE,freq,unit,sex,age,citizen,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Ireland,2024,4.3,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Iceland,2013,5.6,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Iceland,2014,5.0,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Iceland,2015,3.9,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Iceland,2016,2.9,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Iceland,2017,2.8,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Iceland,2018,2.8,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Iceland,2019,3.8,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Iceland,2020,5.6,b,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Iceland,2021,5.8,b,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Iceland,2022,4.2,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Iceland,2023,3.9,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Iceland,2024,3.8,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Italy,2013,11.5,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Italy,2014,11.9,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Italy,2015,11.4,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Italy,2016,10.9,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Italy,2017,10.4,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Italy,2018,9.7,b,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Italy,2019,9.1,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Italy,2020,8.5,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Italy,2021,8.7,b,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Italy,2022,7.1,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Italy,2023,6.8,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Italy,2024,5.9,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Lithuania,2013,13.1,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Lithuania,2014,12.2,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Lithuania,2015,10.1,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Lithuania,2016,9.1,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Lithuania,2017,8.6,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Lithuania,2018,6.9,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Lithuania,2019,7.1,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Lithuania,2020,9.3,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Lithuania,2021,7.6,b,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Lithuania,2022,6.5,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Lithuania,2023,7.3,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Lithuania,2024,7.8,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Luxembourg,2013,5.4,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Luxembourg,2014,5.9,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Luxembourg,2015,6.1,b,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Luxembourg,2016,6.0,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Luxembourg,2017,5.6,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Luxembourg,2018,5.3,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Luxembourg,2019,5.7,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Luxembourg,2020,6.6,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Luxembourg,2021,4.9,b,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Luxembourg,2022,4.5,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Luxembourg,2023,5.0,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Luxembourg,2024,6.6,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Latvia,2013,12.6,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Latvia,2014,11.8,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Latvia,2015,11.1,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Latvia,2016,10.9,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Latvia,2017,9.8,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Latvia,2018,8.4,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Latvia,2019,7.2,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Latvia,2020,9.1,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Latvia,2021,8.5,b,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Latvia,2022,8.1,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Latvia,2023,7.6,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Latvia,2024,8.0,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Montenegro,2013,20.0,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Montenegro,2014,17.8,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Montenegro,2015,17.8,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Montenegro,2016,18.3,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Montenegro,2017,15.4,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Montenegro,2018,15.3,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Montenegro,2019,14.7,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Montenegro,2020,17.5,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,North Macedonia,2013,29.0,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,North Macedonia,2014,27.7,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,North Macedonia,2015,26.8,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,North Macedonia,2016,24.4,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,North Macedonia,2017,22.8,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,North Macedonia,2018,21.3,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,North Macedonia,2019,16.5,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,North Macedonia,2020,16.7,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,North Macedonia,2021,16.7,b,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,North Macedonia,2022,15.7,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,North Macedonia,2023,14.3,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,North Macedonia,2024,13.3,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Malta,2013,6.1,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Malta,2014,6.1,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Malta,2015,5.4,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Malta,2016,4.4,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Malta,2017,3.8,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Malta,2018,4.1,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Malta,2019,3.7,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Malta,2020,4.7,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Malta,2021,3.9,b,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Malta,2022,3.7,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Malta,2023,3.7,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Malta,2024,3.3,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Netherlands,2013,7.2,b,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Netherlands,2014,7.2,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Netherlands,2015,6.5,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Netherlands,2016,5.6,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Netherlands,2017,4.5,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Netherlands,2018,3.7,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Netherlands,2019,3.4,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Netherlands,2020,3.7,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Netherlands,2021,4.0,b,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Netherlands,2022,3.3,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Netherlands,2023,3.4,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Netherlands,2024,3.5,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Norway,2013,3.6,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Norway,2014,3.7,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Norway,2015,4.6,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Norway,2016,5.4,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Norway,2017,4.6,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Norway,2018,4.0,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Norway,2019,3.9,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Norway,2020,4.7,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Norway,2021,4.6,b,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Norway,2022,3.4,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Norway,2023,3.7,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Norway,2024,4.2,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Poland,2013,9.7,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Poland,2014,8.5,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Poland,2015,7.3,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Poland,2016,6.1,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Poland,2017,4.9,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Poland,2018,3.9,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Poland,2019,3.0,b,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Poland,2020,3.1,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Poland,2021,3.4,b,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Poland,2022,2.8,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Poland,2023,2.8,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Poland,2024,2.7,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Portugal,2013,16.4,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Portugal,2014,13.8,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Portugal,2015,12.4,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Portugal,2016,11.2,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Portugal,2017,8.6,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Portugal,2018,6.7,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Portugal,2019,5.9,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Portugal,2020,6.7,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Portugal,2021,6.5,b,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Portugal,2022,5.8,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Portugal,2023,6.2,,
ESTAT:LFSA_URGAN(1.0),17/04/26 11:00:00,Annual,Percentage,Males,From 15 to 74 years,Total,Portugal,2024,6.1,,
