DATAFLOW,LAST UPDATE,freq,purchase,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2022,150.91,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2023,150.50,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2024,155.57,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",European Union - 27 countries (from 2020),2013,96.81,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",European Union - 27 countries (from 2020),2014,97.51,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",European Union - 27 countries (from 2020),2015,99.75,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",European Union - 27 countries (from 2020),2016,104.05,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",European Union - 27 countries (from 2020),2017,109.03,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",European Union - 27 countries (from 2020),2018,114.52,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",European Union - 27 countries (from 2020),2019,120.10,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",European Union - 27 countries (from 2020),2020,126.82,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",European Union - 27 countries (from 2020),2021,137.49,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",European Union - 27 countries (from 2020),2022,148.49,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",European Union - 27 countries (from 2020),2023,148.08,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",European Union - 27 countries (from 2020),2024,153.07,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",European Union - 28 countries (2013-2020),2013,97.44,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",European Union - 28 countries (2013-2020),2014,99.12,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",European Union - 28 countries (2013-2020),2015,101.91,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",European Union - 28 countries (2013-2020),2016,106.69,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",European Union - 28 countries (2013-2020),2017,111.77,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",European Union - 28 countries (2013-2020),2018,117.13,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",European Union - 28 countries (2013-2020),2019,122.22,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Finland,2013,106.89,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Finland,2014,106.51,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Finland,2015,106.52,b,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Finland,2016,107.89,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Finland,2017,109.06,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Finland,2018,110.07,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Finland,2019,110.53,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Finland,2020,112.48,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Finland,2021,117.65,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Finland,2022,118.78,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Finland,2023,111.40,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Finland,2024,107.95,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",France,2013,103.20,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",France,2014,101.62,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",France,2015,100.26,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",France,2016,101.31,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",France,2017,104.51,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",France,2018,107.57,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",France,2019,111.14,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",France,2020,116.92,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",France,2021,124.30,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",France,2022,132.16,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",France,2023,131.60,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",France,2024,126.72,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Croatia,2013,94.71,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Croatia,2014,93.22,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Croatia,2015,90.53,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Croatia,2016,91.33,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Croatia,2017,94.82,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Croatia,2018,100.61,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Croatia,2019,109.63,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Croatia,2020,118.03,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Croatia,2021,126.66,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Croatia,2022,145.46,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Croatia,2023,162.83,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Croatia,2024,179.72,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Hungary,2013,90.62,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Hungary,2014,94.41,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Hungary,2015,106.77,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Hungary,2016,121.06,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Hungary,2017,135.86,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Hungary,2018,155.35,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Hungary,2019,181.69,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Hungary,2020,190.67,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Hungary,2021,222.12,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Hungary,2022,271.75,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Hungary,2023,291.00,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Hungary,2024,330.84,p,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Ireland,2013,72.66,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Ireland,2014,84.67,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Ireland,2015,94.38,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Ireland,2016,101.42,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Ireland,2017,112.44,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Ireland,2018,123.94,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Ireland,2019,126.85,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Ireland,2020,127.24,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Ireland,2021,137.77,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Ireland,2022,154.74,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Ireland,2023,159.48,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Ireland,2024,173.07,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Iceland,2013,118.31,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Iceland,2014,128.28,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Iceland,2015,138.85,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Iceland,2016,152.41,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Iceland,2017,182.17,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Iceland,2018,197.18,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Iceland,2019,205.90,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Iceland,2020,219.09,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Iceland,2021,246.54,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Iceland,2022,298.31,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Iceland,2023,321.53,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Iceland,2024,347.43,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Italy,2013,92.40,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Italy,2014,88.00,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Italy,2015,84.70,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Italy,2016,84.90,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Italy,2017,84.00,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Italy,2018,83.50,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Italy,2019,83.40,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Italy,2020,85.00,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Italy,2021,87.20,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Italy,2022,90.50,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Italy,2023,91.60,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Italy,2024,94.60,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Lithuania,2013,107.65,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Lithuania,2014,114.57,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Lithuania,2015,118.76,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Lithuania,2016,125.18,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Lithuania,2017,136.33,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Lithuania,2018,146.29,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Lithuania,2019,156.30,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Lithuania,2020,167.66,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Lithuania,2021,194.58,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Lithuania,2022,231.64,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Lithuania,2023,254.37,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Lithuania,2024,279.11,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Luxembourg,2013,113.42,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Luxembourg,2014,118.39,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Luxembourg,2015,124.78,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Luxembourg,2016,132.28,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Luxembourg,2017,139.70,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Luxembourg,2018,149.56,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Luxembourg,2019,164.69,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Luxembourg,2020,188.56,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Luxembourg,2021,214.81,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Luxembourg,2022,235.33,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Luxembourg,2023,213.98,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Luxembourg,2024,202.77,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Latvia,2013,121.50,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Latvia,2014,128.78,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Latvia,2015,124.46,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Latvia,2016,135.03,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Latvia,2017,146.87,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Latvia,2018,160.92,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Latvia,2019,175.33,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Latvia,2020,181.42,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Latvia,2021,201.18,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Latvia,2022,229.01,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Latvia,2023,237.57,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Latvia,2024,247.55,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Malta,2013,101.23,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Malta,2014,103.82,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Malta,2015,109.85,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Malta,2016,115.84,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Malta,2017,121.96,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Malta,2018,129.01,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Malta,2019,136.92,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Malta,2020,141.55,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Malta,2021,148.77,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Malta,2022,158.67,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Malta,2023,168.53,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Malta,2024,179.89,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Netherlands,2013,85.94,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Netherlands,2014,86.66,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Netherlands,2015,89.71,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Netherlands,2016,94.45,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Netherlands,2017,102.09,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Netherlands,2018,111.60,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Netherlands,2019,119.65,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Netherlands,2020,129.24,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Netherlands,2021,147.96,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Netherlands,2022,167.61,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Netherlands,2023,164.39,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Netherlands,2024,177.84,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Norway,2013,120.43,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Norway,2014,123.72,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Norway,2015,131.99,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Norway,2016,142.39,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Norway,2017,150.13,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Norway,2018,152.48,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Norway,2019,158.62,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Norway,2020,166.45,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Norway,2021,181.69,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Norway,2022,192.32,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Norway,2023,194.85,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Norway,2024,201.83,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Poland,2013,92.35,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Poland,2014,93.27,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Poland,2015,94.69,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Poland,2016,96.45,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Poland,2017,100.16,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Poland,2018,106.75,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Poland,2019,116.01,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Poland,2020,128.17,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Poland,2021,139.92,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Poland,2022,156.43,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Poland,2023,170.23,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Poland,2024,195.72,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Portugal,2013,86.71,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Portugal,2014,90.39,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Portugal,2015,93.15,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Portugal,2016,99.77,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Portugal,2017,109.00,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Portugal,2018,120.19,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Portugal,2019,132.16,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Portugal,2020,143.75,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Portugal,2021,157.27,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Portugal,2022,177.14,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Portugal,2023,191.66,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Portugal,2024,209.06,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Romania,2013,83.03,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Romania,2014,81.33,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Romania,2015,83.65,,
ESTAT:PRC_HPI_A(1.0),07/04/26 11:00:00,Annual,Total,"Annual average index, 2010=100",Romania,2016,88.63,,
