country,year,birth_rate,mean_age_first_marriage,hpi_index,hicp_index,gdp_growth,unemp_rate,hpi_growth,hicp_growth,hpi_growth_lag1,hicp_growth_lag1,gdp_growth_lag1,unemp_rate_lag1
Portugal,2016,8.4,31.3,107.12,0.5,2.0,11.199999999999998,0.0,0.0,0.0,-16.666666666666664,2.0,11.199999999999998
Portugal,2016,8.4,31.3,107.12,-1.0,2.0,11.199999999999998,0.0,-300.0,0.0,0.0,2.0,11.199999999999998
Portugal,2016,8.4,31.3,107.12,-2.1,2.0,11.199999999999998,0.0,110.00000000000001,0.0,-300.0,2.0,11.199999999999998
Portugal,2017,8.3,31.6,117.02,102.2,3.3,9.0,9.2419716206124,-4966.666666666666,0.0,110.00000000000001,2.0,11.199999999999998
Portugal,2017,8.3,31.6,117.02,102.04,3.3,9.0,0.0,-0.15655577299412693,9.2419716206124,-4966.666666666666,3.3,9.0
Portugal,2017,8.3,31.6,117.02,101.72,3.3,9.0,0.0,-0.3136025088200767,0.0,-0.15655577299412693,3.3,9.0
Portugal,2017,8.3,31.6,117.02,98.92,3.3,9.0,0.0,-2.752654345261496,0.0,-0.3136025088200767,3.3,9.0
Portugal,2017,8.3,31.6,117.02,99.21,3.3,9.0,0.0,0.2931661949049591,0.0,-2.752654345261496,3.3,9.0
Portugal,2017,8.3,31.6,117.02,1.6,3.3,9.0,0.0,-98.38725934885596,0.0,0.2931661949049591,3.3,9.0
Portugal,2017,8.3,31.6,117.02,1.5,3.3,9.0,0.0,-6.25,0.0,-98.38725934885596,3.3,9.0
Portugal,2017,8.3,31.6,117.02,1.2,3.3,9.0,0.0,-20.000000000000007,0.0,-6.25,3.3,9.0
Portugal,2017,8.3,31.6,117.02,-0.1,3.3,9.0,0.0,-108.33333333333333,0.0,-20.000000000000007,3.3,9.0
Portugal,2017,8.3,31.6,117.02,1.4,3.3,9.0,0.0,-1499.9999999999998,0.0,-108.33333333333333,3.3,9.0
Portugal,2018,8.4,32.0,129.03,103.4,2.9,7.066666666666666,10.263202871304046,7285.714285714286,0.0,-1499.9999999999998,3.3,9.0
Portugal,2018,8.4,32.0,129.03,102.79,2.9,7.066666666666666,0.0,-0.5899419729206934,10.263202871304046,7285.714285714286,2.9,7.066666666666666
Portugal,2018,8.4,32.0,129.03,102.5,2.9,7.066666666666666,0.0,-0.28212861173266823,0.0,-0.5899419729206934,2.9,7.066666666666666
Portugal,2018,8.4,32.0,129.03,100.32,2.9,7.066666666666666,0.0,-2.126829268292685,0.0,-0.28212861173266823,2.9,7.066666666666666
Portugal,2018,8.4,32.0,129.03,99.91,2.9,7.066666666666666,0.0,-0.408692185007975,0.0,-2.126829268292685,2.9,7.066666666666666
Portugal,2018,8.4,32.0,129.03,1.2,2.9,7.066666666666666,0.0,-98.79891902712441,0.0,-0.408692185007975,2.9,7.066666666666666
Portugal,2018,8.4,32.0,129.03,0.7,2.9,7.066666666666666,0.0,-41.666666666666664,0.0,-98.79891902712441,2.9,7.066666666666666
Portugal,2018,8.4,32.0,129.03,0.8,2.9,7.066666666666666,0.0,14.285714285714302,0.0,-41.666666666666664,2.9,7.066666666666666
Portugal,2018,8.4,32.0,129.03,1.4,2.9,7.066666666666666,0.0,74.99999999999997,0.0,14.285714285714302,2.9,7.066666666666666
Portugal,2018,8.4,32.0,129.03,0.7,2.9,7.066666666666666,0.0,-50.0,0.0,74.99999999999997,2.9,7.066666666666666
Portugal,2019,8.4,32.35,141.88,103.71,2.7,6.5,9.958924281174909,14715.714285714284,0.0,-50.0,2.9,7.066666666666666
Portugal,2019,8.4,32.35,141.88,103.13,2.7,6.5,0.0,-0.5592517597145852,9.958924281174909,14715.714285714284,2.7,6.5
Portugal,2019,8.4,32.35,141.88,102.78,2.7,6.5,0.0,-0.33937748472800955,0.0,-0.5592517597145852,2.7,6.5
Portugal,2019,8.4,32.35,141.88,101.15,2.7,6.5,0.0,-1.5859116559641895,0.0,-0.33937748472800955,2.7,6.5
Portugal,2019,8.4,32.35,141.88,101.5,2.7,6.5,0.0,0.34602076124568004,0.0,-1.5859116559641895,2.7,6.5
Portugal,2019,8.4,32.35,141.88,0.3,2.7,6.5,0.0,-99.70443349753695,0.0,0.34602076124568004,2.7,6.5
Portugal,2019,8.4,32.35,141.88,0.3,2.7,6.5,0.0,0.0,0.0,-99.70443349753695,2.7,6.5
Portugal,2019,8.4,32.35,141.88,0.3,2.7,6.5,0.0,0.0,0.0,0.0,2.7,6.5
Portugal,2019,8.4,32.35,141.88,0.8,2.7,6.5,0.0,166.66666666666669,0.0,0.0,2.7,6.5
Portugal,2019,8.4,32.35,141.88,1.6,2.7,6.5,0.0,100.0,0.0,166.66666666666669,2.7,6.5
Portugal,2020,8.1,33.15,154.33,103.58,-8.2,6.8999999999999995,8.77502114462927,6373.75,0.0,100.0,2.7,6.5
Portugal,2020,8.1,33.15,154.33,105.26,-8.2,6.8999999999999995,0.0,1.6219347364356151,8.77502114462927,6373.75,-8.2,6.8999999999999995
Portugal,2020,8.1,33.15,154.33,105.02,-8.2,6.8999999999999995,0.0,-0.22800684020521933,0.0,1.6219347364356151,-8.2,6.8999999999999995
Portugal,2020,8.1,33.15,154.33,102.05,-8.2,6.8999999999999995,0.0,-2.828032755665588,0.0,-0.22800684020521933,-8.2,6.8999999999999995
Portugal,2020,8.1,33.15,154.33,106.47,-8.2,6.8999999999999995,0.0,4.331210191082802,0.0,-2.828032755665588,-8.2,6.8999999999999995
Portugal,2020,8.1,33.15,154.33,-0.1,-8.2,6.8999999999999995,0.0,-100.09392317084624,0.0,4.331210191082802,-8.2,6.8999999999999995
Portugal,2020,8.1,33.15,154.33,2.1,-8.2,6.8999999999999995,0.0,-2200.0,0.0,-100.09392317084624,-8.2,6.8999999999999995
Portugal,2020,8.1,33.15,154.33,2.2,-8.2,6.8999999999999995,0.0,4.761904761904767,0.0,-2200.0,-8.2,6.8999999999999995
Portugal,2020,8.1,33.15,154.33,0.9,-8.2,6.8999999999999995,0.0,-59.09090909090909,0.0,4.761904761904767,-8.2,6.8999999999999995
Portugal,2020,8.1,33.15,154.33,4.9,-8.2,6.8999999999999995,0.0,444.44444444444446,0.0,-59.09090909090909,-8.2,6.8999999999999995
Portugal,2021,7.6,32.8,168.84,104.55,5.6,6.733333333333333,9.401930927233849,2033.673469387755,0.0,444.44444444444446,-8.2,6.8999999999999995
Portugal,2021,7.6,32.8,168.84,106.03,5.6,6.733333333333333,0.0,1.4155906264945006,9.401930927233849,2033.673469387755,5.6,6.733333333333333
Portugal,2021,7.6,32.8,168.84,105.89,5.6,6.733333333333333,0.0,-0.13203810242384817,0.0,1.4155906264945006,5.6,6.733333333333333
Portugal,2021,7.6,32.8,168.84,102.34,5.6,6.733333333333333,0.0,-3.352535650203037,0.0,-0.13203810242384817,5.6,6.733333333333333
Portugal,2021,7.6,32.8,168.84,106.45,5.6,6.733333333333333,0.0,4.016025014657032,0.0,-3.352535650203037,5.6,6.733333333333333
Portugal,2021,7.6,32.8,168.84,0.9,5.6,6.733333333333333,0.0,-99.154532644434,0.0,4.016025014657032,5.6,6.733333333333333
Portugal,2021,7.6,32.8,168.84,0.7,5.6,6.733333333333333,0.0,-22.222222222222232,0.0,-99.154532644434,5.6,6.733333333333333
Portugal,2021,7.6,32.8,168.84,0.8,5.6,6.733333333333333,0.0,14.285714285714302,0.0,-22.222222222222232,5.6,6.733333333333333
Portugal,2021,7.6,32.8,168.84,0.3,5.6,6.733333333333333,0.0,-62.5,0.0,14.285714285714302,5.6,6.733333333333333
Portugal,2021,7.6,32.8,168.84,0.0,5.6,6.733333333333333,0.0,-100.0,0.0,-62.5,5.6,6.733333333333333
Portugal,2022,8.0,33.55,190.17,113.03,7.0,6.2,12.633262260127932,inf,0.0,-100.0,5.6,6.733333333333333
Portugal,2022,8.0,33.55,190.17,119.82,7.0,6.2,0.0,6.007254711138632,12.633262260127932,inf,7.0,6.2
Portugal,2022,8.0,33.55,190.17,120.09,7.0,6.2,0.0,0.22533800701052265,0.0,6.007254711138632,7.0,6.2
Portugal,2022,8.0,33.55,190.17,116.69,7.0,6.2,0.0,-2.8312099258889223,0.0,0.22533800701052265,7.0,6.2
Portugal,2022,8.0,33.55,190.17,125.07,7.0,6.2,0.0,7.181420858685406,0.0,-2.8312099258889223,7.0,6.2
Portugal,2022,8.0,33.55,190.17,8.1,7.0,6.2,0.0,-93.52362676900935,0.0,7.181420858685406,7.0,6.2
Portugal,2022,8.0,33.55,190.17,13.0,7.0,6.2,0.0,60.49382716049383,0.0,-93.52362676900935,7.0,6.2
Portugal,2022,8.0,33.55,190.17,13.4,7.0,6.2,0.0,3.076923076923088,0.0,60.49382716049383,7.0,6.2
Portugal,2022,8.0,33.55,190.17,14.0,7.0,6.2,0.0,4.477611940298498,0.0,3.076923076923088,7.0,6.2
Portugal,2022,8.0,33.55,190.17,17.5,7.0,6.2,0.0,25.0,0.0,4.477611940298498,7.0,6.2
Portugal,2023,8.1,34.1,205.76,118.98,3.1,6.533333333333334,8.197928169532531,579.8857142857142,0.0,25.0,7.0,6.2
Portugal,2023,8.1,34.1,205.76,131.83,3.1,6.533333333333334,0.0,10.800134476382595,8.197928169532531,579.8857142857142,3.1,6.533333333333334
Portugal,2023,8.1,34.1,205.76,132.07,3.1,6.533333333333334,0.0,0.18205264355608541,0.0,10.800134476382595,3.1,6.533333333333334
Portugal,2023,8.1,34.1,205.76,127.92,3.1,6.533333333333334,0.0,-3.142273037025811,0.0,0.18205264355608541,3.1,6.533333333333334
Portugal,2023,8.1,34.1,205.76,153.49,3.1,6.533333333333334,0.0,19.98905565978737,0.0,-3.142273037025811,3.1,6.533333333333334
Portugal,2023,8.1,34.1,205.76,5.3,3.1,6.533333333333334,0.0,-96.54700631962994,0.0,19.98905565978737,3.1,6.533333333333334
Portugal,2023,8.1,34.1,205.76,10.0,3.1,6.533333333333334,0.0,88.67924528301887,0.0,-96.54700631962994,3.1,6.533333333333334
Portugal,2023,8.1,34.1,205.76,10.0,3.1,6.533333333333334,0.0,0.0,0.0,88.67924528301887,3.1,6.533333333333334
Portugal,2023,8.1,34.1,205.76,9.6,3.1,6.533333333333334,0.0,-4.0000000000000036,0.0,0.0,3.1,6.533333333333334
Portugal,2023,8.1,34.1,205.76,22.7,3.1,6.533333333333334,0.0,136.45833333333334,0.0,-4.0000000000000036,3.1,6.533333333333334
Slovakia,2014,10.2,29.450000000000003,94.96,100.4,2.7,13.200000000000001,0.0,0.0897218622271101,0.0,-0.03986048829097699,2.7,13.200000000000001
Slovakia,2014,10.2,29.450000000000003,94.96,98.9,2.7,13.200000000000001,0.0,-1.4940239043824688,0.0,0.0897218622271101,2.7,13.200000000000001
Slovakia,2014,10.2,29.450000000000003,94.96,-0.1,2.7,13.200000000000001,0.0,-100.10111223458038,0.0,-1.4940239043824688,2.7,13.200000000000001
Slovakia,2014,10.2,29.450000000000003,94.96,-0.8,2.7,13.200000000000001,0.0,700.0,0.0,-100.10111223458038,2.7,13.200000000000001
Slovakia,2014,10.2,29.450000000000003,94.96,-0.7,2.7,13.200000000000001,0.0,-12.50000000000001,0.0,700.0,2.7,13.200000000000001
Slovakia,2014,10.2,29.450000000000003,94.96,0.4,2.7,13.200000000000001,0.0,-157.14285714285717,0.0,-12.50000000000001,2.7,13.200000000000001
Slovakia,2015,10.3,29.65,100.0,100.0,5.2,11.566666666666668,5.307497893850055,24900.0,0.0,-157.14285714285717,2.7,13.200000000000001
Slovakia,2015,10.3,29.65,100.0,100.0,5.2,11.566666666666668,0.0,0.0,5.307497893850055,24900.0,5.2,11.566666666666668
Slovakia,2015,10.3,29.65,100.0,100.0,5.2,11.566666666666668,0.0,0.0,0.0,0.0,5.2,11.566666666666668
Slovakia,2015,10.3,29.65,100.0,100.0,5.2,11.566666666666668,0.0,0.0,0.0,0.0,5.2,11.566666666666668
Slovakia,2015,10.3,29.65,100.0,-0.3,5.2,11.566666666666668,0.0,-100.29999999999998,0.0,0.0,5.2,11.566666666666668
Slovakia,2015,10.3,29.65,100.0,-0.3,5.2,11.566666666666668,0.0,0.0,0.0,-100.29999999999998,5.2,11.566666666666668
Slovakia,2015,10.3,29.65,100.0,-0.4,5.2,11.566666666666668,0.0,33.33333333333335,0.0,0.0,5.2,11.566666666666668
Slovakia,2015,10.3,29.65,100.0,1.1,5.2,11.566666666666668,0.0,-375.0,0.0,33.33333333333335,5.2,11.566666666666668
Slovakia,2016,10.6,29.700000000000003,106.67,99.52,1.9,9.766666666666667,6.669999999999998,8947.272727272726,0.0,-375.0,5.2,11.566666666666668
Slovakia,2016,10.6,29.700000000000003,106.67,97.26,1.9,9.766666666666667,0.0,-2.270900321543401,6.669999999999998,8947.272727272726,1.9,9.766666666666667
Slovakia,2016,10.6,29.700000000000003,106.67,97.1,1.9,9.766666666666667,0.0,-0.16450750565495387,0.0,-2.270900321543401,1.9,9.766666666666667
Slovakia,2016,10.6,29.700000000000003,106.67,97.84,1.9,9.766666666666667,0.0,0.7621009268795165,0.0,-0.16450750565495387,1.9,9.766666666666667
Slovakia,2016,10.6,29.700000000000003,106.67,100.53,1.9,9.766666666666667,0.0,2.749386753883898,0.0,0.7621009268795165,1.9,9.766666666666667
Slovakia,2016,10.6,29.700000000000003,106.67,-0.5,1.9,9.766666666666667,0.0,-100.49736397095394,0.0,2.749386753883898,1.9,9.766666666666667
Slovakia,2016,10.6,29.700000000000003,106.67,-2.7,1.9,9.766666666666667,0.0,440.00000000000006,0.0,-100.49736397095394,1.9,9.766666666666667
Slovakia,2016,10.6,29.700000000000003,106.67,-2.9,1.9,9.766666666666667,0.0,7.407407407407396,0.0,440.00000000000006,1.9,9.766666666666667
Slovakia,2016,10.6,29.700000000000003,106.67,-2.2,1.9,9.766666666666667,0.0,-24.13793103448275,0.0,7.407407407407396,1.9,9.766666666666667
Slovakia,2017,10.7,29.9,112.91,100.9,2.9,8.133333333333333,5.849817193212714,-4686.363636363636,0.0,-24.13793103448275,1.9,9.766666666666667
Slovakia,2017,10.7,29.9,112.91,101.11,2.9,8.133333333333333,0.0,0.2081268582755147,5.849817193212714,-4686.363636363636,2.9,8.133333333333333
Slovakia,2017,10.7,29.9,112.91,101.19,2.9,8.133333333333333,0.0,0.07912174859063814,0.0,0.2081268582755147,2.9,8.133333333333333
Slovakia,2017,10.7,29.9,112.91,99.26,2.9,8.133333333333333,0.0,-1.907303093191015,0.0,0.07912174859063814,2.9,8.133333333333333
Slovakia,2017,10.7,29.9,112.91,97.9,2.9,8.133333333333333,0.0,-1.370139028813222,0.0,-1.907303093191015,2.9,8.133333333333333
Slovakia,2017,10.7,29.9,112.91,1.4,2.9,8.133333333333333,0.0,-98.56996935648621,0.0,-1.370139028813222,2.9,8.133333333333333
Slovakia,2017,10.7,29.9,112.91,4.0,2.9,8.133333333333333,0.0,185.71428571428572,0.0,-98.56996935648621,2.9,8.133333333333333
Slovakia,2017,10.7,29.9,112.91,4.2,2.9,8.133333333333333,0.0,5.000000000000004,0.0,185.71428571428572,2.9,8.133333333333333
Slovakia,2017,10.7,29.9,112.91,1.5,2.9,8.133333333333333,0.0,-64.28571428571428,0.0,5.000000000000004,2.9,8.133333333333333
Slovakia,2017,10.7,29.9,112.91,-2.6,2.9,8.133333333333333,0.0,-273.3333333333333,0.0,-64.28571428571428,2.9,8.133333333333333
Slovakia,2018,10.6,30.049999999999997,121.32,103.46,4.1,6.533333333333334,7.448410238242853,-4079.2307692307686,0.0,-273.3333333333333,2.9,8.133333333333333
Slovakia,2018,10.6,30.049999999999997,121.32,105.06,4.1,6.533333333333334,0.0,1.5464913976416028,7.448410238242853,-4079.2307692307686,4.1,6.533333333333334
Slovakia,2018,10.6,30.049999999999997,121.32,105.49,4.1,6.533333333333334,0.0,0.40928992956406063,0.0,1.5464913976416028,4.1,6.533333333333334
Slovakia,2018,10.6,30.049999999999997,121.32,103.17,4.1,6.533333333333334,0.0,-2.1992605934211706,0.0,0.40928992956406063,4.1,6.533333333333334
Slovakia,2018,10.6,30.049999999999997,121.32,94.93,4.1,6.533333333333334,0.0,-7.986817873412811,0.0,-2.1992605934211706,4.1,6.533333333333334
Slovakia,2018,10.6,30.049999999999997,121.32,2.5,4.1,6.533333333333334,0.0,-97.36648056462657,0.0,-7.986817873412811,4.1,6.533333333333334
Slovakia,2018,10.6,30.049999999999997,121.32,3.9,4.1,6.533333333333334,0.0,56.00000000000001,0.0,-97.36648056462657,4.1,6.533333333333334
Slovakia,2018,10.6,30.049999999999997,121.32,4.2,4.1,6.533333333333334,0.0,7.692307692307709,0.0,56.00000000000001,4.1,6.533333333333334
Slovakia,2018,10.6,30.049999999999997,121.32,3.9,4.1,6.533333333333334,0.0,-7.142857142857151,0.0,7.692307692307709,4.1,6.533333333333334
Slovakia,2018,10.6,30.049999999999997,121.32,-3.0,4.1,6.533333333333334,0.0,-176.9230769230769,0.0,-7.142857142857151,4.1,6.533333333333334
Slovakia,2019,10.5,30.049999999999997,132.4,106.33,2.3,5.8,9.13287174414772,-3644.3333333333335,0.0,-176.9230769230769,4.1,6.533333333333334
Slovakia,2019,10.5,30.049999999999997,132.4,109.26,2.3,5.8,0.0,2.7555722749929457,9.13287174414772,-3644.3333333333335,2.3,5.8
Slovakia,2019,10.5,30.049999999999997,132.4,110.08,2.3,5.8,0.0,0.7505033864177113,0.0,2.7555722749929457,2.3,5.8
Slovakia,2019,10.5,30.049999999999997,132.4,109.91,2.3,5.8,0.0,-0.1544331395348819,0.0,0.7505033864177113,2.3,5.8
Slovakia,2019,10.5,30.049999999999997,132.4,107.57,2.3,5.8,0.0,-2.1290146483486483,0.0,-0.1544331395348819,2.3,5.8
Slovakia,2019,10.5,30.049999999999997,132.4,2.8,2.3,5.8,0.0,-97.39704378544204,0.0,-2.1290146483486483,2.3,5.8
Slovakia,2019,10.5,30.049999999999997,132.4,4.0,2.3,5.8,0.0,42.85714285714286,0.0,-97.39704378544204,2.3,5.8
Slovakia,2019,10.5,30.049999999999997,132.4,4.4,2.3,5.8,0.0,10.000000000000009,0.0,42.85714285714286,2.3,5.8
Slovakia,2019,10.5,30.049999999999997,132.4,6.5,2.3,5.8,0.0,47.727272727272705,0.0,10.000000000000009,2.3,5.8
Slovakia,2019,10.5,30.049999999999997,132.4,13.3,2.3,5.8,0.0,104.61538461538464,0.0,47.727272727272705,2.3,5.8
Slovakia,2020,10.4,30.15,145.02,108.47,-2.6,6.733333333333333,9.531722054380666,715.5639097744361,0.0,104.61538461538464,2.3,5.8
Slovakia,2020,10.4,30.15,145.02,112.01,-2.6,6.733333333333333,0.0,3.2635751820780046,9.531722054380666,715.5639097744361,-2.6,6.733333333333333
Slovakia,2020,10.4,30.15,145.02,113.14,-2.6,6.733333333333333,0.0,1.0088384965628139,0.0,3.2635751820780046,-2.6,6.733333333333333
Slovakia,2020,10.4,30.15,145.02,111.63,-2.6,6.733333333333333,0.0,-1.3346296623652165,0.0,1.0088384965628139,-2.6,6.733333333333333
Slovakia,2020,10.4,30.15,145.02,112.18,-2.6,6.733333333333333,0.0,0.49269909522531297,0.0,-1.3346296623652165,-2.6,6.733333333333333
Slovakia,2020,10.4,30.15,145.02,2.0,-2.6,6.733333333333333,0.0,-98.21715100730968,0.0,0.49269909522531297,-2.6,6.733333333333333
Slovakia,2020,10.4,30.15,145.02,2.5,-2.6,6.733333333333333,0.0,25.0,0.0,-98.21715100730968,-2.6,6.733333333333333
Slovakia,2020,10.4,30.15,145.02,2.8,-2.6,6.733333333333333,0.0,11.99999999999999,0.0,25.0,-2.6,6.733333333333333
Slovakia,2020,10.4,30.15,145.02,1.6,-2.6,6.733333333333333,0.0,-42.85714285714285,0.0,11.99999999999999,-2.6,6.733333333333333
Slovakia,2020,10.4,30.15,145.02,4.3,-2.6,6.733333333333333,0.0,168.74999999999994,0.0,-42.85714285714285,-2.6,6.733333333333333
Slovakia,2021,10.4,30.299999999999997,154.27,111.53,5.7,6.833333333333333,6.3784305613018955,2493.720930232558,0.0,168.74999999999994,-2.6,6.733333333333333
Slovakia,2021,10.4,30.299999999999997,154.27,114.05,5.7,6.833333333333333,0.0,2.259481753788206,6.3784305613018955,2493.720930232558,5.7,6.833333333333333
Slovakia,2021,10.4,30.299999999999997,154.27,115.28,5.7,6.833333333333333,0.0,1.0784743533537977,0.0,2.259481753788206,5.7,6.833333333333333
Slovakia,2021,10.4,30.299999999999997,154.27,114.62,5.7,6.833333333333333,0.0,-0.5725190839694583,0.0,1.0784743533537977,5.7,6.833333333333333
Slovakia,2021,10.4,30.299999999999997,154.27,113.29,5.7,6.833333333333333,0.0,-1.160355958820447,0.0,-0.5725190839694583,5.7,6.833333333333333
Slovakia,2021,10.4,30.299999999999997,154.27,2.8,5.7,6.833333333333333,0.0,-97.52846676670491,0.0,-1.160355958820447,5.7,6.833333333333333
Slovakia,2021,10.4,30.299999999999997,154.27,1.8,5.7,6.833333333333333,0.0,-35.71428571428571,0.0,-97.52846676670491,5.7,6.833333333333333
Slovakia,2021,10.4,30.299999999999997,154.27,1.9,5.7,6.833333333333333,0.0,5.555555555555558,0.0,-35.71428571428571,5.7,6.833333333333333
Slovakia,2021,10.4,30.299999999999997,154.27,2.7,5.7,6.833333333333333,0.0,42.105263157894754,0.0,5.555555555555558,5.7,6.833333333333333
Slovakia,2021,10.4,30.299999999999997,154.27,1.0,5.7,6.833333333333333,0.0,-62.96296296296296,0.0,42.105263157894754,5.7,6.833333333333333
Slovakia,2022,9.7,30.45,175.41,125.05,0.5,6.133333333333333,13.703247552991504,12405.0,0.0,-62.96296296296296,5.7,6.833333333333333
Slovakia,2022,9.7,30.45,175.41,135.31,0.5,6.133333333333333,0.0,8.204718112754893,13.703247552991504,12405.0,0.5,6.133333333333333
Slovakia,2022,9.7,30.45,175.41,137.5,0.5,6.133333333333333,0.0,1.6185056536841325,0.0,8.204718112754893,0.5,6.133333333333333
Slovakia,2022,9.7,30.45,175.41,138.31,0.5,6.133333333333333,0.0,0.5890909090909169,0.0,1.6185056536841325,0.5,6.133333333333333
Slovakia,2022,9.7,30.45,175.41,137.35,0.5,6.133333333333333,0.0,-0.6940929795387185,0.0,0.5890909090909169,0.5,6.133333333333333
Slovakia,2022,9.7,30.45,175.41,12.1,0.5,6.133333333333333,0.0,-91.19038951583546,0.0,-0.6940929795387185,0.5,6.133333333333333
Slovakia,2022,9.7,30.45,175.41,18.6,0.5,6.133333333333333,0.0,53.71900826446283,0.0,-91.19038951583546,0.5,6.133333333333333
Slovakia,2022,9.7,30.45,175.41,19.3,0.5,6.133333333333333,0.0,3.7634408602150504,0.0,53.71900826446283,0.5,6.133333333333333
Slovakia,2022,9.7,30.45,175.41,20.7,0.5,6.133333333333333,0.0,7.253886010362676,0.0,3.7634408602150504,0.5,6.133333333333333
Slovakia,2022,9.7,30.45,175.41,21.2,0.5,6.133333333333333,0.0,2.4154589371980784,0.0,7.253886010362676,0.5,6.133333333333333
Slovakia,2023,9.0,30.6,175.08,138.79,2.1,5.833333333333333,-0.18813066529843603,554.6698113207547,0.0,2.4154589371980784,0.5,6.133333333333333
Slovakia,2023,9.0,30.6,175.08,158.71,2.1,5.833333333333333,0.0,14.352619064774142,-0.18813066529843603,554.6698113207547,2.1,5.833333333333333
Slovakia,2023,9.0,30.6,175.08,161.62,2.1,5.833333333333333,0.0,1.8335328586730482,0.0,14.352619064774142,2.1,5.833333333333333
Slovakia,2023,9.0,30.6,175.08,163.66,2.1,5.833333333333333,0.0,1.262220022274474,0.0,1.8335328586730482,2.1,5.833333333333333
Slovakia,2023,9.0,30.6,175.08,160.15,2.1,5.833333333333333,0.0,-2.144690211413902,0.0,1.262220022274474,2.1,5.833333333333333
Slovakia,2023,9.0,30.6,175.08,11.0,2.1,5.833333333333333,0.0,-93.13143927567906,0.0,-2.144690211413902,2.1,5.833333333333333
Slovakia,2023,9.0,30.6,175.08,17.3,2.1,5.833333333333333,0.0,57.27272727272727,0.0,-93.13143927567906,2.1,5.833333333333333
Slovakia,2023,9.0,30.6,175.08,17.5,2.1,5.833333333333333,0.0,1.156069364161838,0.0,57.27272727272727,2.1,5.833333333333333
Slovakia,2023,9.0,30.6,175.08,18.3,2.1,5.833333333333333,0.0,4.571428571428582,0.0,1.156069364161838,2.1,5.833333333333333
Slovakia,2023,9.0,30.6,175.08,16.6,2.1,5.833333333333333,0.0,-9.289617486338797,0.0,4.571428571428582,2.1,5.833333333333333
Slovakia,2024,8.5,31.0,181.67,143.17,1.9,5.333333333333333,3.763993602924365,762.4698795180722,0.0,-9.289617486338797,2.1,5.833333333333333
Slovakia,2024,8.5,31.0,181.67,162.65,1.9,5.333333333333333,0.0,13.606202416707426,3.763993602924365,762.4698795180722,1.9,5.333333333333333
Slovakia,2024,8.5,31.0,181.67,165.65,1.9,5.333333333333333,0.0,1.8444512757454623,0.0,13.606202416707426,1.9,5.333333333333333
Slovakia,2024,8.5,31.0,181.67,170.13,1.9,5.333333333333333,0.0,2.7044974343495287,0.0,1.8444512757454623,1.9,5.333333333333333
Slovakia,2024,8.5,31.0,181.67,166.58,1.9,5.333333333333333,0.0,-2.08663962851936,0.0,2.7044974343495287,1.9,5.333333333333333
Slovakia,2024,8.5,31.0,181.67,3.2,1.9,5.333333333333333,0.0,-98.0790010805619,0.0,-2.08663962851936,1.9,5.333333333333333
Slovakia,2024,8.5,31.0,181.67,2.5,1.9,5.333333333333333,0.0,-21.875,0.0,-98.0790010805619,1.9,5.333333333333333
Slovakia,2024,8.5,31.0,181.67,2.5,1.9,5.333333333333333,0.0,0.0,0.0,-21.875,1.9,5.333333333333333
Slovakia,2024,8.5,31.0,181.67,4.0,1.9,5.333333333333333,0.0,60.00000000000001,0.0,0.0,1.9,5.333333333333333
Slovakia,2024,8.5,31.0,181.67,4.0,1.9,5.333333333333333,0.0,0.0,0.0,60.00000000000001,1.9,5.333333333333333
Slovenia,2014,10.3,30.950000000000003,99.2,99.6,2.8,9.766666666666666,0.0,0.06027727546713546,0.0,-1.2206013694551876,2.8,9.766666666666666
Slovenia,2014,10.3,30.950000000000003,99.2,100.55,2.8,9.766666666666666,0.0,0.9538152610441886,0.0,0.06027727546713546,2.8,9.766666666666666
Slovenia,2014,10.3,30.950000000000003,99.2,100.24,2.8,9.766666666666666,0.0,-0.308304326205866,0.0,0.9538152610441886,2.8,9.766666666666666
Slovenia,2014,10.3,30.950000000000003,99.2,0.4,2.8,9.766666666666666,0.0,-99.60095770151636,0.0,-0.308304326205866,2.8,9.766666666666666
Slovenia,2014,10.3,30.950000000000003,99.2,-0.3,2.8,9.766666666666666,0.0,-175.0,0.0,-99.60095770151636,2.8,9.766666666666666
Slovenia,2014,10.3,30.950000000000003,99.2,-0.1,2.8,9.766666666666666,0.0,-66.66666666666666,0.0,-175.0,2.8,9.766666666666666
Slovenia,2014,10.3,30.950000000000003,99.2,0.4,2.8,9.766666666666666,0.0,-500.0,0.0,-66.66666666666666,2.8,9.766666666666666
Slovenia,2014,10.3,30.950000000000003,99.2,2.1,2.8,9.766666666666666,0.0,425.0,0.0,-500.0,2.8,9.766666666666666
Slovenia,2015,10.0,31.15,100.0,100.0,2.4,9.066666666666666,0.8064516129032251,4661.904761904762,0.0,425.0,2.8,9.766666666666666
Slovenia,2015,10.0,31.15,100.0,100.0,2.4,9.066666666666666,0.0,0.0,0.8064516129032251,4661.904761904762,2.4,9.066666666666666
Slovenia,2015,10.0,31.15,100.0,100.0,2.4,9.066666666666666,0.0,0.0,0.0,0.0,2.4,9.066666666666666
Slovenia,2015,10.0,31.15,100.0,100.0,2.4,9.066666666666666,0.0,0.0,0.0,0.0,2.4,9.066666666666666
Slovenia,2015,10.0,31.15,100.0,100.0,2.4,9.066666666666666,0.0,0.0,0.0,0.0,2.4,9.066666666666666
